vfatId,vfatCh,iEta,strip
10,76,6,134
10,77,6,185
10,78,6,135
10,79,6,184
10,80,6,136
10,81,6,183
10,82,6,137
10,83,6,182
10,84,6,138
10,85,6,181
10,86,6,139
10,87,6,180
10,88,6,140
10,89,6,179
10,90,6,141
10,91,6,178
10,92,6,142
10,93,6,177
10,94,6,143
10,95,6,176
10,96,6,144
10,97,6,175
10,98,6,145
10,99,6,174
10,100,6,146
10,101,6,173
10,102,6,147
10,103,6,172
10,104,6,148
10,105,6,171
10,106,6,149
10,107,6,170
10,108,6,150
10,109,6,169
10,110,6,151
10,111,6,168
10,112,6,152
10,113,6,167
10,114,6,153
10,115,6,166
10,116,6,154
10,117,6,165
10,118,6,155
10,119,6,164
10,120,6,156
10,121,6,163
10,122,6,157
10,123,6,162
10,124,6,158
10,125,6,161
10,126,6,159
10,127,6,160
9,0,7,224
9,1,7,223
9,2,7,225
9,3,7,222
9,4,7,226
9,5,7,221
9,6,7,227
9,7,7,220
9,8,7,228
9,9,7,219
9,10,7,229
9,11,7,218
9,12,7,230
9,13,7,217
9,14,7,231
9,15,7,216
9,16,7,232
9,17,7,215
9,18,7,233
9,19,7,214
9,20,7,234
9,21,7,213
9,22,7,235
9,23,7,212
9,24,7,236
9,25,7,211
9,26,7,237
9,27,7,210
9,28,7,238
9,29,7,209
9,30,7,239
9,31,7,208
9,32,7,240
9,33,7,207
9,34,7,241
9,35,7,206
9,36,7,242
9,37,7,205
9,38,7,243
9,39,7,204
9,40,7,244
9,41,7,203
9,42,7,245
9,43,7,202
9,44,7,246
9,45,7,201
9,46,7,247
9,47,7,200
9,48,7,248
9,49,7,199
9,50,7,249
9,51,7,198
9,52,7,250
9,53,7,197
9,54,7,251
9,55,7,196
9,56,7,252
9,57,7,195
9,58,7,253
9,59,7,194
9,60,7,254
9,61,7,193
9,62,7,255
9,63,7,192
9,64,7,128
9,65,7,191
9,66,7,129
9,67,7,190
9,68,7,130
9,69,7,189
9,70,7,131
9,71,7,188
9,72,7,132
9,73,7,187
9,74,7,133
9,75,7,186
9,76,7,134
9,77,7,185
9,78,7,135
9,79,7,184
9,80,7,136
9,81,7,183
9,82,7,137
9,83,7,182
9,84,7,138
9,85,7,181
9,86,7,139
9,87,7,180
9,88,7,140
9,89,7,179
9,90,7,141
9,91,7,178
9,92,7,142
9,93,7,177
9,94,7,143
9,95,7,176
9,96,7,144
9,97,7,175
9,98,7,145
9,99,7,174
9,100,7,146
9,101,7,173
9,102,7,147
9,103,7,172
9,104,7,148
9,105,7,171
9,106,7,149
9,107,7,170
9,108,7,150
9,109,7,169
9,110,7,151
9,111,7,168
9,112,7,152
9,113,7,167
9,114,7,153
9,115,7,166
9,116,7,154
9,117,7,165
9,118,7,155
9,119,7,164
9,120,7,156
9,121,7,163
9,122,7,157
9,123,7,162
9,124,7,158
9,125,7,161
9,126,7,159
9,127,7,160
8,0,8,224
8,1,8,223
8,2,8,225
8,3,8,222
8,4,8,226
8,5,8,221
8,6,8,227
8,7,8,220
8,8,8,228
8,9,8,219
8,10,8,229
8,11,8,218
8,12,8,230
8,13,8,217
8,14,8,231
8,15,8,216
8,16,8,232
8,17,8,215
8,18,8,233
8,19,8,214
8,20,8,234
8,21,8,213
8,22,8,235
8,23,8,212
8,24,8,236
8,25,8,211
8,26,8,237
8,27,8,210
8,28,8,238
8,29,8,209
8,30,8,239
8,31,8,208
8,32,8,240
8,33,8,207
8,34,8,241
8,35,8,206
8,36,8,242
8,37,8,205
8,38,8,243
8,39,8,204
8,40,8,244
8,41,8,203
8,42,8,245
8,43,8,202
8,44,8,246
8,45,8,201
8,46,8,247
8,47,8,200
8,48,8,248
8,49,8,199
8,50,8,249
8,51,8,198
8,52,8,250
8,53,8,197
8,54,8,251
8,55,8,196
8,56,8,252
8,57,8,195
8,58,8,253
8,59,8,194
8,60,8,254
8,61,8,193
8,62,8,255
8,63,8,192
8,64,8,128
8,65,8,191
8,66,8,129
8,67,8,190
8,68,8,130
8,69,8,189
8,70,8,131
8,71,8,188
8,72,8,132
8,73,8,187
8,74,8,133
8,75,8,186
8,76,8,134
8,77,8,185
8,78,8,135
8,79,8,184
8,80,8,136
8,81,8,183
8,82,8,137
8,83,8,182
8,84,8,138
8,85,8,181
8,86,8,139
8,87,8,180
8,88,8,140
8,89,8,179
8,90,8,141
8,91,8,178
8,92,8,142
8,93,8,177
8,94,8,143
8,95,8,176
8,96,8,144
8,97,8,175
8,98,8,145
8,99,8,174
8,100,8,146
8,101,8,173
8,102,8,147
8,103,8,172
8,104,8,148
8,105,8,171
8,106,8,149
8,107,8,170
8,108,8,150
8,109,8,169
8,110,8,151
8,111,8,168
8,112,8,152
8,113,8,167
8,114,8,153
8,115,8,166
8,116,8,154
8,117,8,165
8,118,8,155
8,119,8,164
8,120,8,156
8,121,8,163
8,122,8,157
8,123,8,162
8,124,8,158
8,125,8,161
8,126,8,159
8,127,8,160
7,0,1,96
7,1,1,95
7,2,1,97
7,3,1,94
7,4,1,98
7,5,1,93
7,6,1,99
7,7,1,92
7,8,1,100
7,9,1,91
7,10,1,101
7,11,1,90
7,12,1,102
7,13,1,89
7,14,1,103
7,15,1,88
7,16,1,104
7,17,1,87
7,18,1,105
7,19,1,86
7,20,1,106
7,21,1,85
7,22,1,107
7,23,1,84
7,24,1,108
7,25,1,83
7,26,1,109
7,27,1,82
7,28,1,110
7,29,1,81
7,30,1,111
7,31,1,80
7,32,1,112
7,33,1,79
7,34,1,113
7,35,1,78
7,36,1,114
7,37,1,77
7,38,1,115
7,39,1,76
7,40,1,116
7,41,1,75
7,42,1,117
7,43,1,74
7,44,1,118
7,45,1,73
7,46,1,119
7,47,1,72
7,48,1,120
7,49,1,71
7,50,1,121
7,51,1,70
7,52,1,122
7,53,1,69
7,54,1,123
7,55,1,68
7,56,1,124
7,57,1,67
7,58,1,125
7,59,1,66
7,60,1,126
7,61,1,65
7,62,1,127
7,63,1,64
7,64,1,5
7,65,1,63
7,66,1,6
7,67,1,62
7,68,1,7
7,69,1,61
7,70,1,8
7,71,1,60
7,72,1,9
7,73,1,59
7,74,1,10
7,75,1,58
7,76,1,11
7,77,1,57
7,78,1,12
7,79,1,56
7,80,1,13
7,81,1,55
7,82,1,-1
7,83,1,54
7,84,1,14
7,85,1,53
7,86,1,15
7,87,1,52
7,88,1,16
7,89,1,51
7,90,1,17
7,91,1,50
7,92,1,18
7,93,1,49
7,94,1,19
7,95,1,48
7,96,1,20
7,97,1,47
7,98,1,21
7,99,1,46
7,100,1,22
7,101,1,45
7,102,1,23
7,103,1,44
7,104,1,24
7,105,1,43
7,106,1,25
7,107,1,42
7,108,1,26
7,109,1,41
7,110,1,27
7,111,1,40
7,112,1,28
7,113,1,39
7,114,1,29
7,115,1,38
7,116,1,30
7,117,1,37
7,118,1,31
7,119,1,36
7,120,1,-1
7,121,1,35
7,122,1,-1
7,123,1,34
7,124,1,-1
7,125,1,33
7,126,1,-1
7,127,1,32
6,0,2,96
6,1,2,95
6,2,2,97
6,3,2,94
6,4,2,98
6,5,2,93
6,6,2,99
6,7,2,92
6,8,2,100
6,9,2,91
6,10,2,101
6,11,2,90
6,12,2,102
6,13,2,89
6,14,2,103
6,15,2,88
6,16,2,104
6,17,2,87
6,18,2,105
6,19,2,86
6,20,2,106
6,21,2,85
6,22,2,107
6,23,2,84
6,24,2,108
6,25,2,83
6,26,2,109
6,27,2,82
6,28,2,110
6,29,2,81
6,30,2,111
6,31,2,80
6,32,2,112
6,33,2,79
6,34,2,113
6,35,2,78
6,36,2,114
6,37,2,77
6,38,2,115
6,39,2,76
6,40,2,116
6,41,2,75
6,42,2,117
6,43,2,74
6,44,2,118
6,45,2,73
6,46,2,119
6,47,2,72
6,48,2,120
6,49,2,71
6,50,2,121
6,51,2,70
6,52,2,122
6,53,2,69
6,54,2,123
6,55,2,68
6,56,2,124
6,57,2,67
6,58,2,125
6,59,2,66
6,60,2,126
6,61,2,65
6,62,2,127
6,63,2,64
6,64,2,0
6,65,2,63
6,66,2,1
6,67,2,62
6,68,2,2
6,69,2,61
6,70,2,3
6,71,2,60
6,72,2,4
6,73,2,59
6,74,2,5
6,75,2,58
6,76,2,6
6,77,2,57
6,78,2,7
6,79,2,56
6,80,2,8
6,81,2,55
6,82,2,9
6,83,2,54
6,84,2,10
6,85,2,53
6,86,2,11
6,87,2,52
6,88,2,12
6,89,2,51
6,90,2,13
6,91,2,50
6,92,2,14
6,93,2,49
6,94,2,15
6,95,2,48
6,96,2,16
6,97,2,47
6,98,2,17
6,99,2,46
6,100,2,18
6,101,2,45
6,102,2,19
6,103,2,44
6,104,2,20
6,105,2,43
6,106,2,21
6,107,2,42
6,108,2,22
6,109,2,41
6,110,2,23
6,111,2,40
6,112,2,24
6,113,2,39
6,114,2,25
6,115,2,38
6,116,2,26
6,117,2,37
6,118,2,27
6,119,2,36
6,120,2,28
6,121,2,35
6,122,2,29
6,123,2,34
6,124,2,30
6,125,2,33
6,126,2,31
6,127,2,32
5,0,3,96
5,1,3,95
5,2,3,97
5,3,3,94
5,4,3,98
5,5,3,93
5,6,3,99
5,7,3,92
5,8,3,100
5,9,3,91
5,10,3,101
5,11,3,90
5,12,3,102
5,13,3,89
5,14,3,103
5,15,3,88
5,16,3,104
5,17,3,87
5,18,3,105
5,19,3,86
5,20,3,106
5,21,3,85
5,22,3,107
5,23,3,84
5,24,3,108
5,25,3,83
5,26,3,109
5,27,3,82
5,28,3,110
5,29,3,81
5,30,3,111
5,31,3,80
5,32,3,112
5,33,3,79
5,34,3,113
5,35,3,78
5,36,3,114
5,37,3,77
5,38,3,115
5,39,3,76
5,40,3,116
5,41,3,75
5,42,3,117
5,43,3,74
5,44,3,118
5,45,3,73
5,46,3,119
5,47,3,72
5,48,3,120
5,49,3,71
5,50,3,121
5,51,3,70
5,52,3,122
5,53,3,69
5,54,3,123
5,55,3,68
5,56,3,124
5,57,3,67
5,58,3,125
5,59,3,66
5,60,3,126
5,61,3,65
5,62,3,127
5,63,3,64
5,64,3,0
5,65,3,63
5,66,3,1
5,67,3,62
5,68,3,2
5,69,3,61
5,70,3,3
5,71,3,60
5,72,3,4
5,73,3,59
5,74,3,5
5,75,3,58
5,76,3,6
5,77,3,57
5,78,3,7
5,79,3,56
5,80,3,8
5,81,3,55
5,82,3,9
5,83,3,54
5,84,3,10
5,85,3,53
5,86,3,11
5,87,3,52
5,88,3,12
5,89,3,51
5,90,3,13
5,91,3,50
5,92,3,14
5,93,3,49
5,94,3,15
5,95,3,48
5,96,3,16
5,97,3,47
5,98,3,17
5,99,3,46
5,100,3,18
5,101,3,45
5,102,3,19
5,103,3,44
5,104,3,20
5,105,3,43
5,106,3,21
5,107,3,42
5,108,3,22
5,109,3,41
5,110,3,23
5,111,3,40
5,112,3,24
5,113,3,39
5,114,3,25
5,115,3,38
5,116,3,26
5,117,3,37
5,118,3,27
5,119,3,36
5,120,3,28
5,121,3,35
5,122,3,29
5,123,3,34
5,124,3,30
5,125,3,33
5,126,3,31
5,127,3,32
4,0,4,96
4,1,4,95
4,2,4,97
4,3,4,94
4,4,4,98
4,5,4,93
4,6,4,99
4,7,4,92
4,8,4,100
4,9,4,91
4,10,4,101
4,11,4,90
4,12,4,102
4,13,4,89
4,14,4,103
4,15,4,88
4,16,4,104
4,17,4,87
4,18,4,105
4,19,4,86
4,20,4,106
4,21,4,85
4,22,4,107
4,23,4,84
4,24,4,108
4,25,4,83
4,26,4,109
4,27,4,82
4,28,4,110
4,29,4,81
4,30,4,111
4,31,4,80
4,32,4,112
4,33,4,79
4,34,4,113
4,35,4,78
4,36,4,114
4,37,4,77
4,38,4,115
4,39,4,76
4,40,4,116
4,41,4,75
4,42,4,117
4,43,4,74
4,44,4,118
4,45,4,73
4,46,4,119
4,47,4,72
4,48,4,120
4,49,4,71
4,50,4,121
4,51,4,70
4,52,4,122
4,53,4,69
4,54,4,123
4,55,4,68
4,56,4,124
4,57,4,67
4,58,4,125
4,59,4,66
4,60,4,126
4,61,4,65
4,62,4,127
4,63,4,64
4,64,4,0
4,65,4,63
4,66,4,1
4,67,4,62
4,68,4,2
4,69,4,61
4,70,4,3
4,71,4,60
4,72,4,4
4,73,4,59
4,74,4,5
4,75,4,58
4,76,4,6
4,77,4,57
4,78,4,7
4,79,4,56
4,80,4,8
4,81,4,55
4,82,4,9
4,83,4,54
4,84,4,10
4,85,4,53
4,86,4,11
4,87,4,52
4,88,4,12
4,89,4,51
4,90,4,13
4,91,4,50
4,92,4,14
4,93,4,49
4,94,4,15
4,95,4,48
4,96,4,16
4,97,4,47
4,98,4,17
4,99,4,46
4,100,4,18
4,101,4,45
4,102,4,19
4,103,4,44
4,104,4,20
4,105,4,43
4,106,4,21
4,107,4,42
4,108,4,22
4,109,4,41
4,110,4,23
4,111,4,40
4,112,4,24
4,113,4,39
4,114,4,25
4,115,4,38
4,116,4,26
4,117,4,37
4,118,4,27
4,119,4,36
4,120,4,28
4,121,4,35
4,122,4,29
4,123,4,34
4,124,4,30
4,125,4,33
4,126,4,31
4,127,4,32
3,0,5,96
3,1,5,95
3,2,5,97
3,3,5,94
3,4,5,98
3,5,5,93
3,6,5,99
3,7,5,92
3,8,5,100
3,9,5,91
3,10,5,101
3,11,5,90
3,12,5,102
3,13,5,89
3,14,5,103
3,15,5,88
3,16,5,104
3,17,5,87
3,18,5,105
3,19,5,86
3,20,5,106
3,21,5,85
3,22,5,107
3,23,5,84
3,24,5,108
3,25,5,83
3,26,5,109
3,27,5,82
3,28,5,110
3,29,5,81
3,30,5,111
3,31,5,80
3,32,5,112
3,33,5,79
3,34,5,113
3,35,5,78
3,36,5,114
3,37,5,77
3,38,5,115
3,39,5,76
3,40,5,116
3,41,5,75
3,42,5,117
3,43,5,74
3,44,5,118
3,45,5,73
3,46,5,119
3,47,5,72
3,48,5,120
3,49,5,71
3,50,5,121
3,51,5,70
3,52,5,122
3,53,5,69
3,54,5,123
3,55,5,68
3,56,5,124
3,57,5,67
3,58,5,125
3,59,5,66
3,60,5,126
3,61,5,65
3,62,5,127
3,63,5,64
3,64,5,0
3,65,5,63
3,66,5,1
3,67,5,62
3,68,5,2
3,69,5,61
3,70,5,3
3,71,5,60
3,72,5,4
3,73,5,59
3,74,5,5
3,75,5,58
3,76,5,6
3,77,5,57
3,78,5,7
3,79,5,56
3,80,5,8
3,81,5,55
3,82,5,9
3,83,5,54
3,84,5,10
3,85,5,53
3,86,5,11
3,87,5,52
3,88,5,12
3,89,5,51
3,90,5,13
3,91,5,50
3,92,5,14
3,93,5,49
3,94,5,15
3,95,5,48
3,96,5,16
3,97,5,47
3,98,5,17
3,99,5,46
3,100,5,18
3,101,5,45
3,102,5,19
3,103,5,44
3,104,5,20
3,105,5,43
3,106,5,21
3,107,5,42
3,108,5,22
3,109,5,41
3,110,5,23
3,111,5,40
3,112,5,24
3,113,5,39
3,114,5,25
3,115,5,38
3,116,5,26
3,117,5,37
3,118,5,27
3,119,5,36
3,120,5,28
3,121,5,35
3,122,5,29
3,123,5,34
3,124,5,30
3,125,5,33
3,126,5,31
3,127,5,32
2,0,6,96
2,1,6,95
2,2,6,97
2,3,6,94
2,4,6,98
2,5,6,93
2,6,6,99
2,7,6,92
2,8,6,100
2,9,6,91
2,10,6,101
2,11,6,90
2,12,6,102
2,13,6,89
2,14,6,103
2,15,6,88
2,16,6,104
2,17,6,87
2,18,6,105
2,19,6,86
2,20,6,106
2,21,6,85
2,22,6,107
2,23,6,84
2,24,6,108
2,25,6,83
2,26,6,109
2,27,6,82
2,28,6,110
2,29,6,81
2,30,6,111
2,31,6,80
2,32,6,112
2,33,6,79
2,34,6,113
2,35,6,78
2,36,6,114
2,37,6,77
2,38,6,115
2,39,6,76
2,40,6,116
2,41,6,75
2,42,6,117
2,43,6,74
2,44,6,118
2,45,6,73
2,46,6,119
2,47,6,72
2,48,6,120
2,49,6,71
2,50,6,121
2,51,6,70
2,52,6,122
2,53,6,69
2,54,6,123
2,55,6,68
2,56,6,124
2,57,6,67
2,58,6,125
2,59,6,66
2,60,6,126
2,61,6,65
2,62,6,127
2,63,6,64
2,64,6,0
2,65,6,63
2,66,6,1
2,67,6,62
2,68,6,2
2,69,6,61
2,70,6,3
2,71,6,60
2,72,6,4
2,73,6,59
2,74,6,5
2,75,6,58
2,76,6,6
2,77,6,57
2,78,6,7
2,79,6,56
2,80,6,8
2,81,6,55
2,82,6,9
2,83,6,54
2,84,6,10
2,85,6,53
2,86,6,11
2,87,6,52
2,88,6,12
2,89,6,51
2,90,6,13
2,91,6,50
2,92,6,14
2,93,6,49
2,94,6,15
2,95,6,48
2,96,6,16
2,97,6,47
2,98,6,17
2,99,6,46
2,100,6,18
2,101,6,45
2,102,6,19
2,103,6,44
2,104,6,20
2,105,6,43
2,106,6,21
2,107,6,42
2,108,6,22
2,109,6,41
2,110,6,23
2,111,6,40
2,112,6,24
2,113,6,39
2,114,6,25
2,115,6,38
2,116,6,26
2,117,6,37
2,118,6,27
2,119,6,36
2,120,6,28
2,121,6,35
2,122,6,29
2,123,6,34
2,124,6,30
2,125,6,33
2,126,6,31
2,127,6,32
1,0,7,96
1,1,7,95
1,2,7,97
1,3,7,94
1,4,7,98
1,5,7,93
1,6,7,99
1,7,7,92
1,8,7,100
1,9,7,91
1,10,7,101
1,11,7,90
1,12,7,102
1,13,7,89
1,14,7,103
1,15,7,88
1,16,7,104
1,17,7,87
1,18,7,105
1,19,7,86
1,20,7,106
1,21,7,85
1,22,7,107
1,23,7,84
1,24,7,108
1,25,7,83
1,26,7,109
1,27,7,82
1,28,7,110
1,29,7,81
1,30,7,111
1,31,7,80
1,32,7,112
1,33,7,79
1,34,7,113
1,35,7,78
1,36,7,114
1,37,7,77
1,38,7,115
1,39,7,76
1,40,7,116
1,41,7,75
1,42,7,117
1,43,7,74
1,44,7,118
1,45,7,73
1,46,7,119
1,47,7,72
1,48,7,120
1,49,7,71
1,50,7,121
1,51,7,70
1,52,7,122
1,53,7,69
1,54,7,123
1,55,7,68
1,56,7,124
1,57,7,67
1,58,7,125
1,59,7,66
1,60,7,126
1,61,7,65
1,62,7,127
1,63,7,64
1,64,7,0
1,65,7,63
1,66,7,1
1,67,7,62
1,68,7,2
1,69,7,61
1,70,7,3
1,71,7,60
1,72,7,4
1,73,7,59
1,74,7,5
1,75,7,58
1,76,7,6
1,77,7,57
1,78,7,7
1,79,7,56
1,80,7,8
1,81,7,55
1,82,7,9
1,83,7,54
1,84,7,10
1,85,7,53
1,86,7,11
1,87,7,52
1,88,7,12
1,89,7,51
1,90,7,13
1,91,7,50
1,92,7,14
1,93,7,49
1,94,7,15
1,95,7,48
1,96,7,16
1,97,7,47
1,98,7,17
1,99,7,46
1,100,7,18
1,101,7,45
1,102,7,19
1,103,7,44
1,104,7,20
1,105,7,43
1,106,7,21
1,107,7,42
1,108,7,22
1,109,7,41
1,110,7,23
1,111,7,40
1,112,7,24
1,113,7,39
1,114,7,25
1,115,7,38
1,116,7,26
1,117,7,37
1,118,7,27
1,119,7,36
1,120,7,28
1,121,7,35
1,122,7,29
1,123,7,34
1,124,7,30
1,125,7,33
1,126,7,31
1,127,7,32
0,0,8,96
0,1,8,95
0,2,8,97
0,3,8,94
0,4,8,98
0,5,8,93
0,6,8,99
0,7,8,92
0,8,8,100
0,9,8,91
0,10,8,101
0,11,8,90
0,12,8,102
0,13,8,89
0,14,8,103
0,15,8,88
0,16,8,104
0,17,8,87
0,18,8,105
0,19,8,86
0,20,8,106
0,21,8,85
0,22,8,107
0,23,8,84
0,24,8,108
0,25,8,83
0,26,8,109
0,27,8,82
0,28,8,110
0,29,8,81
0,30,8,111
0,31,8,80
0,32,8,112
0,33,8,79
0,34,8,113
0,35,8,78
0,36,8,114
0,37,8,77
0,38,8,115
0,39,8,76
0,40,8,116
0,41,8,75
0,42,8,117
0,43,8,74
0,44,8,118
0,45,8,73
0,46,8,119
0,47,8,72
0,48,8,120
0,49,8,71
0,50,8,121
0,51,8,70
0,52,8,122
0,53,8,69
0,54,8,123
0,55,8,68
0,56,8,124
0,57,8,67
0,58,8,125
0,59,8,66
0,60,8,126
0,61,8,65
0,62,8,127
0,63,8,64
0,64,8,0
0,65,8,63
0,66,8,1
0,67,8,62
0,68,8,2
0,69,8,61
0,70,8,3
0,71,8,60
0,72,8,4
0,73,8,59
0,74,8,5
0,75,8,58
0,76,8,6
0,77,8,57
0,78,8,7
0,79,8,56
0,80,8,8
0,81,8,55
0,82,8,9
0,83,8,54
0,84,8,10
0,85,8,53
0,86,8,11
0,87,8,52
0,88,8,12
0,89,8,51
0,90,8,13
0,91,8,50
0,92,8,14
0,93,8,49
0,94,8,15
0,95,8,48
0,96,8,16
0,97,8,47
0,98,8,17
0,99,8,46
0,100,8,18
0,101,8,45
0,102,8,19
0,103,8,44
0,104,8,20
0,105,8,43
0,106,8,21
0,107,8,42
0,108,8,22
0,109,8,41
0,110,8,23
0,111,8,40
0,112,8,24
0,113,8,39
0,114,8,25
0,115,8,38
0,116,8,26
0,117,8,37
0,118,8,27
0,119,8,36
0,120,8,28
0,121,8,35
0,122,8,29
0,123,8,34
0,124,8,30
0,125,8,33
0,126,8,31
0,127,8,32
